Title,Date
"Sam & Cat: Season 1: #MotorcycleMystery","2017-04-10"
"Sam & Cat: Season 1: #RevengeOfTheBritBrats","2017-04-10"
"Sam & Cat: Season 1: #TextingCompetition","2017-04-10"
"Sam & Cat: Season 1: #ToddlerClimbing","2017-04-10"
"Sam & Cat: Season 1: #Lumpatious","2017-04-10"
"Sam & Cat: Season 1: #YayDay","2017-04-10"
"Win It All","2017-04-08"
"Sam & Cat: Season 1: #TheKillerTunaJump Part 1","2017-04-08"
"Sam & Cat: Season 1: #MagicATM","2017-04-07"
"How I Met Your Mother: Season 7: Good Crazy","2017-04-07"
"How I Met Your Mother: Season 7: Now We're Even","2017-04-06"
"How I Met Your Mother: Season 7: Trilogy Time","2017-04-06"
"Mike and Dave Need Wedding Dates","2017-04-06"
"How I Met Your Mother: Season 7: The Broath","2017-04-06"
"How I Met Your Mother: Season 7: Karma","2017-04-06"
"How I Met Your Mother: Season 7: The Drunk Train","2017-04-06"
"How I Met Your Mother: Season 7: The Burning Beekeeper","2017-04-05"
"How I Met Your Mother: Season 7: 46 Minutes","2017-04-05"
"How I Met Your Mother: Season 7: Tailgate","2017-04-05"
"Brain Games: Season 3: In Living Color","2017-04-04"
"Goon","2017-04-02"
"Paul Blart: Mall Cop 2","2017-03-31"
"17 Again","2017-03-29"
"How I Met Your Mother: Season 7: Symphony of Illumination","2017-03-24"
"How I Met Your Mother: Season 7: The Rebound Girl","2017-03-24"
"The Cobbler","2017-03-23"
"How I Met Your Mother: Season 7: Tick Tick Tick","2017-03-23"
"How I Met Your Mother: Season 7: Disaster Averted","2017-03-23"
"How I Met Your Mother: Season 7: The Slutty Pumpkin Returns","2017-03-22"
"How I Met Your Mother: Season 7: Noretta","2017-03-22"
"How I Met Your Mother: Season 7: Mystery vs. History","2017-03-22"
"How I Met Your Mother: Season 7: Field Trip","2017-03-22"
"White Collar: Season 2: Countermeasures","2017-03-20"
"White Collar: Season 2: What Happens in Burma","2017-03-18"
"How I Met Your Mother: Season 7: The Stinson Missile Crisis","2017-03-15"
"How I Met Your Mother: Season 7: Ducky Tie","2017-03-15"
"How I Met Your Mother: Season 8: P.S. I Love You","2017-03-15"
"How I Met Your Mother: Season 8: Ring Up!","2017-03-14"
"How I Met Your Mother: Season 8: Band or DJ?","2017-03-14"
"Warm Bodies","2017-03-14"
"How I Met Your Mother: Season 8: The Final Page: Part 2","2017-03-14"
"How I Met Your Mother: Season 8: The Fortress","2017-03-14"
"Teenage Mutant Ninja Turtles","2017-03-13"
"How I Met Your Mother: Season 8: Weekend at Barney's","2017-03-13"
"I Am Legend","2017-03-13"
"How I Met Your Mother: Season 8: The Ashtray","2017-03-13"
"I Now Pronounce You Chuck and Larry","2017-03-10"
"Get Hard","2017-03-10"
"How I Met Your Mother: Season 8: Bad Crazy","2017-03-09"
"How I Met Your Mother: Season 6: Cleaning House","2017-03-03"
"The Karate Kid","2017-03-02"
"Teenage Mutant Ninja Turtles 2","2017-03-02"
"How I Met Your Mother: Season 6: Big Days","2017-03-02"
"How I Met Your Mother: Season 5: Doppelgangers","2017-03-02"
"How I Met Your Mother: Season 6: Blitzgiving","2017-03-01"
"How I Met Your Mother: Season 6: Glitter","2017-03-01"
"How I Met Your Mother: Season 6: Natural History","2017-03-01"
"How I Met Your Mother: Season 6: Canning Randy","2017-02-28"
"How I Met Your Mother: Season 6: Baby Talk","2017-02-27"
"How I Met Your Mother: Season 6: Unfinished","2017-02-26"
"How I Met Your Mother: Season 6: Last Words","2017-02-25"
"How I Met Your Mother: Season 6: Bad News","2017-02-25"
"Tangled","2017-02-25"
"How I Met Your Mother: Season 6: False Positive","2017-02-25"
"How I Met Your Mother: Season 6: The Mermaid Theory","2017-02-24"
"How I Met Your Mother: Season 6: Architect of Destruction","2017-02-23"
"How I Met Your Mother: Season 6: Subway Wars","2017-02-23"
"How I Met Your Mother: Season 5: Home Wreckers","2017-02-21"
"How I Met Your Mother: Season 5: Zoo or False","2017-02-21"
"How I Met Your Mother: Season 5: Say Cheese","2017-02-21"
"Archer: Season 7: Deadly Velvet: Part II","2017-02-20"
"Archer: Season 7: Deadly Velvet: Part I","2017-02-20"
"Archer: Season 7: Liquid Lunch","2017-02-20"
"Archer: Season 7: Double Indecency","2017-02-20"
"Archer: Season 7: Bel Panto: Part II","2017-02-20"
"Archer: Season 7: Bel Panto: Part I","2017-02-20"
"Archer: Season 7: Motherless Child","2017-02-20"
"Archer: Season 7: Deadly Prep","2017-02-20"
"Archer: Season 7: The Handoff","2017-02-20"
"Archer: Season 7: The Figgis Agency","2017-02-20"
"Archer: Season 6: Drastic Voyage: Part II","2017-02-19"
"Archer: Season 6: Drastic Voyage: Part I","2017-02-19"
"Archer: Season 6: Achub Y Morfilod","2017-02-19"
"Finding Dory","2017-02-19"
"Archer: Season 6: Reignition Sequence","2017-02-19"
"Archer: Season 6: Pocket Listing","2017-02-19"
"Archer: Season 6: The Kanes","2017-02-19"
"How I Met Your Mother: Season 9: Last Forever: Part One","2017-02-19"
"Archer: Season 6: Nellis","2017-02-18"
"Archer: Season 6: Sitting","2017-02-18"
"Archer: Season 6: Vision Quest","2017-02-18"
"Archer: Season 6: Edie's Wedding","2017-02-18"
"Archer: Season 6: The Archer Sanction","2017-02-18"
"Archer: Season 6: Three to Tango","2017-02-18"
"Archer: Season 6: The Holdout","2017-02-18"
"Archer: Season 5: Archer Vice: Arrival / Departure","2017-02-18"
"How I Met Your Mother: Season 9: The End of the Aisle","2017-02-17"
"Archer: Season 5: Archer Vice: Filibuster","2017-02-17"
"Archer: Season 5: Archer Vice: Palace Intrigue: Part II","2017-02-17"
"Jack and Jill","2017-02-17"
"How I Met Your Mother: Season 9: Gary Blauman","2017-02-17"
"How I Met Your Mother: Season 9: Last Forever: Part Two","2017-02-16"
"Archer: Season 5: Archer Vice: Palace Intrigue: Part I","2017-02-16"
"Archer: Season 5: Archer Vice: Baby Shower","2017-02-16"
"Archer: Season 5: Archer Vice: On The Carpet","2017-02-16"
"Archer: Season 5: Archer Vice: The Rules of Extraction","2017-02-16"
"Archer: Season 5: Archer Vice: Smugglers' Blues","2017-02-16"
"Archer: Season 5: Archer Vice: Southbound and Down","2017-02-16"
"Archer: Season 5: Archer Vice: House Call","2017-02-16"
"Archer: Season 5: Archer Vice: A Debt of Honor","2017-02-16"
"Archer: Season 5: Archer Vice: A Kiss While Dying","2017-02-16"
"How I Met Your Mother: Season 9: Daisy","2017-02-16"
"Archer: Season 5: Archer Vice: White Elephant","2017-02-15"
"Archer: Season 4: Sea Tunt: Part II","2017-02-15"
"Archer: Season 4: Sea Tunt: Part I","2017-02-15"
"Archer: Season 4: The Papal Chase","2017-02-15"
"Archer: Season 4: Un Chien Tangerine","2017-02-15"
"Archer: Season 4: The Honeymooners","2017-02-15"
"How I Met Your Mother: Season 9: Vesuvius","2017-02-15"
"How I Met Your Mother: Season 9: The Broken Code","2017-02-15"
"Archer: Season 4: Coyote Lovely","2017-02-14"
"Archer: Season 4: Live and Let Dine","2017-02-14"
"Archer: Season 4: Once Bitten","2017-02-14"
"Archer: Season 4: Viscous Coupling","2017-02-14"
"Archer: Season 4: Midnight Ron","2017-02-14"
"Archer: Season 4: Legs","2017-02-14"
"Archer: Season 4: The Wind Cries Mary","2017-02-14"
"Archer: Season 4: Fugue and Riffs","2017-02-14"
"Archer: Season 3: Space Race, Part 1","2017-02-14"
"How I Met Your Mother: Season 9: Last Time in New York","2017-02-14"
"How I Met Your Mother: Season 9: Coming Back","2017-02-14"
"How I Met Your Mother: Season 9: Knight Vision","2017-02-14"
"How I Met Your Mother: Season 9: The Poker Game","2017-02-13"
"Archer: Season 3: Skin Game","2017-02-13"
"Archer: Season 3: Crossing Over","2017-02-13"
"Archer: Season 3: Bloody Ferlin","2017-02-13"
"Archer: Season 3: Lo Scandalo","2017-02-13"
"Archer: Season 3: Drift Problem","2017-02-13"
"Archer: Season 3: The Limited","2017-02-13"
"How I Met Your Mother: Season 9: No Questions Asked","2017-02-13"
"How I Met Your Mother: Season 9: The Lighthouse","2017-02-13"
"Archer: Season 3: El Contador","2017-02-12"
"Archer: Season 3: The Man from Jupiter","2017-02-12"
"White Collar: Season 2: Forging Bonds","2017-02-12"
"Archer: Season 3: Heart of Archness, Part 3","2017-02-12"
"Archer: Season 3: Heart of Archness, Part 2","2017-02-12"
"Archer: Season 3: Heart of Archness, Part 1","2017-02-12"
"Archer: Season 2: Double Trouble","2017-02-12"
"Archer: Season 2: White Nights","2017-02-12"
"Archer: Season 2: Jeu Monégasque","2017-02-12"
"Archer: Season 2: El Secuestro","2017-02-12"
"Archer: Season 2: Placebo Effect","2017-02-12"
"Archer: Season 2: Stage Two","2017-02-12"
"Archer: Season 2: Movie Star","2017-02-12"
"Archer: Season 2: Tragical History","2017-02-12"
"Archer: Season 2: The Double Deuce","2017-02-11"
"Archer: Season 2: Pipeline Fever","2017-02-11"
"Archer: Season 2: Blood Test","2017-02-11"
"Archer: Season 2: A Going Concern","2017-02-11"
"Archer: Season 2: Swiss Miss","2017-02-11"
"Archer: Season 1: Dial M for Mother","2017-02-11"
"Archer: Season 1: Job Offer","2017-02-11"
"How I Met Your Mother: Season 9: Platonish","2017-02-10"
"Archer: Season 1: The Rock","2017-02-09"
"Archer: Season 1: Skytanic","2017-02-09"
"How I Met Your Mother: Season 9: The Locket","2017-02-09"
"How I Met Your Mother: Season 8: Something New","2017-02-09"
"How I Met Your Mother: Season 8: Something Old","2017-02-08"
"How I Met Your Mother: Season 9: How Your Mother Met Me","2017-02-08"
"How I Met Your Mother: Season 9: Unpause","2017-02-08"
"How I Met Your Mother: Season 9: Rally","2017-02-08"
"How I Met Your Mother: Season 9: Sunrise","2017-02-08"
"How I Met Your Mother: Season 9: Slapsgiving 3: Slappointment in Slapmarra","2017-02-07"
"How I Met Your Mother: Season 9: Bass Player Wanted","2017-02-07"
"How I Met Your Mother: Season 9: The Rehearsal Dinner","2017-02-07"
"How I Met Your Mother: Season 9: Bedtime Stories","2017-02-07"
"How I Met Your Mother: Season 9: Mom and Dad","2017-02-07"
"How I Met Your Mother: Season 5: Double Date","2017-02-07"
"How I Met Your Mother: Season 5: Definitions","2017-02-06"
"How I Met Your Mother: Season 4: The Leap","2017-02-06"
"How I Met Your Mother: Season 4: As Fast as She Can","2017-02-06"
"How I Met Your Mother: Season 4: Right Place Right Time","2017-02-06"
"How I Met Your Mother: Season 4: The Three Days Rule","2017-02-06"
"How I Met Your Mother: Season 4: Mosbius Designs","2017-02-06"
"How I Met Your Mother: Season 4: Murtaugh","2017-02-06"
"How I Met Your Mother: Season 4: Old King Clancy","2017-02-06"
"How I Met Your Mother: Season 4: The Front Porch","2017-02-05"
"How I Met Your Mother: Season 4: Sorry, Bro","2017-02-05"
"How I Met Your Mother: Season 4: The Stinsons","2017-02-05"
"How I Met Your Mother: Season 4: Possimpible","2017-02-05"
"How I Met Your Mother: Season 4: Three Days of Snow","2017-02-05"
"How I Met Your Mother: Season 4: Benefits","2017-02-05"
"How I Met Your Mother: Season 4: Little Minnesota","2017-02-05"
"How I Met Your Mother: Season 4: The Fight","2017-02-05"
"How I Met Your Mother: Season 4: The Naked Man","2017-02-05"
"How I Met Your Mother: Season 4: Woooo!","2017-02-05"
"How I Met Your Mother: Season 4: Not a Father's Day","2017-02-05"
"How I Met Your Mother: Season 4: Happily Ever After","2017-02-05"
"How I Met Your Mother: Season 4: Shelter Island","2017-02-04"
"How I Met Your Mother: Season 4: Intervention","2017-02-04"
"How I Met Your Mother: Season 4: I Heart NJ","2017-02-04"
"How I Met Your Mother: Season 4: The Best Burger in New York","2017-02-04"
"How I Met Your Mother: Season 4: Do I Know You?","2017-02-04"
"How I Met Your Mother: Season 3: Miracles","2017-02-04"
"How I Met Your Mother: Season 3: How I Met Everyone Else","2017-02-03"
"How I Met Your Mother: Season 3: Little Boys","2017-02-03"
"How I Met Your Mother: Season 3: Third Wheel","2017-02-02"
"How I Met Your Mother: Season 3: We're Not From Here","2017-02-02"
"How I Met Your Mother: Season 3: Wait for It","2017-02-02"
"How I Met Your Mother: Season 2: Something Blue","2017-02-02"
"How I Met Your Mother: Season 2: Something Borrowed","2017-02-01"
"How I Met Your Mother: Season 2: Showdown","2017-02-01"
"How I Met Your Mother: Season 2: Bachelor Party","2017-02-01"
"How I Met Your Mother: Season 2: Moving Day","2017-02-01"
"How I Met Your Mother: Season 2: Arrivederci, Fiero","2017-02-01"
"How I Met Your Mother: Season 2: Stuff","2017-02-01"
"How I Met Your Mother: Season 2: Lucky Penny","2017-02-01"
"How I Met Your Mother: Season 2: Monday Night Football","2017-02-01"
"How I Met Your Mother: Season 2: Columns","2017-02-01"
"How I Met Your Mother: Season 2: First Time in New York","2017-01-31"
"How I Met Your Mother: Season 2: How Lily Stole Christmas","2017-01-31"
"How I Met Your Mother: Season 2: Single Stamina","2017-01-31"
"How I Met Your Mother: Season 2: Slap Bet","2017-01-31"
"How I Met Your Mother: Season 2: Atlantic City","2017-01-31"
"How I Met Your Mother: Season 2: Swarley","2017-01-31"
"How I Met Your Mother: Season 2: Aldrin Justice","2017-01-30"
"How I Met Your Mother: Season 2: World's Greatest Couple","2017-01-30"
"How I Met Your Mother: Season 2: Ted Mosby: Architect","2017-01-30"
"How I Met Your Mother: Season 2: Brunch","2017-01-30"
"How I Met Your Mother: Season 2: The Scorpion and the Toad","2017-01-30"
"How I Met Your Mother: Season 2: Where Were We?","2017-01-30"
"How I Met Your Mother: Season 1: Come On","2017-01-30"
"How I Met Your Mother: Season 1: Milk","2017-01-30"
"How I Met Your Mother: Season 1: Best Prom Ever","2017-01-30"
"How I Met Your Mother: Season 1: Mary the Paralegal","2017-01-30"
"How I Met Your Mother: Season 1: Nothing Good Happens After 2 A.M.","2017-01-30"
"How I Met Your Mother: Season 1: Life Among the Gorillas","2017-01-29"
"How I Met Your Mother: Season 1: Cupcake","2017-01-29"
"How I Met Your Mother: Season 1: Game Night","2017-01-29"
"How I Met Your Mother: Season 1: Zip, Zip, Zip","2017-01-29"
"How I Met Your Mother: Season 1: Drumroll, Please","2017-01-29"
"How I Met Your Mother: Season 1: The Wedding","2017-01-29"
"How I Met Your Mother: Season 1: The Limo","2017-01-29"
"How I Met Your Mother: Season 1: The Pineapple Incident","2017-01-29"
"How I Met Your Mother: Season 1: Belly Full of Turkey","2017-01-29"
"How I Met Your Mother: Season 1: The Duel","2017-01-29"
"How I Met Your Mother: Season 1: Matchmaker","2017-01-29"
"How I Met Your Mother: Season 1: The Slutty Pumpkin","2017-01-29"
"Sherlock: Series 3: His Last Vow","2017-01-29"
"How I Met Your Mother: Season 1: Okay Awesome","2017-01-29"
"How I Met Your Mother: Season 1: Return of the Shirt","2017-01-29"
"How I Met Your Mother: Season 1: The Sweet Taste of Liberty","2017-01-29"
"Captain America: The First Avenger","2017-01-27"
"White Collar: Season 2: Burke's Seven","2017-01-26"
"How I Met Your Mother: Season 8: The Bro Mitzvah","2017-01-25"
"How I Met Your Mother: Season 8: Romeward Bound","2017-01-25"
"How I Met Your Mother: Season 8: The Time Travelers","2017-01-25"
"Gnomeo and Juliet","2017-01-23"
"How I Met Your Mother: Season 7: No Pressure","2017-01-22"
"Wedding Crashers","2017-01-22"
"How I Met Your Mother: Season 7: The Naked Truth","2017-01-19"
"How I Met Your Mother: Season 7: The Best Man","2017-01-19"
"How I Met Your Mother: Season 6: Challenge Accepted","2017-01-19"
"How I Met Your Mother: Season 6: Landmarks","2017-01-18"
"How I Met Your Mother: Season 6: The Perfect Cocktail","2017-01-18"
"How I Met Your Mother: Season 6: Hopeless","2017-01-18"
"How I Met Your Mother: Season 6: The Exploding Meatball Sub","2017-01-18"
"How I Met Your Mother: Season 6: Legendaddy","2017-01-18"
"How I Met Your Mother: Season 6: A Change of Heart","2017-01-18"
"How I Met Your Mother: Season 6: Garbage Island","2017-01-18"
"How I Met Your Mother: Season 6: Desperation Day","2017-01-18"
"How I Met Your Mother: Season 6: Oh Honey","2017-01-18"
"White Collar: Season 2: Point Blank","2017-01-17"
"A Series of Unfortunate Events: Season 1: The Miserable Mill: Part Two","2017-01-15"
"A Series of Unfortunate Events: Season 1: The Miserable Mill: Part One","2017-01-15"
"A Series of Unfortunate Events: Season 1: The Wide Window: Part Two","2017-01-15"
"A Series of Unfortunate Events: Season 1: The Wide Window: Part One","2017-01-15"
"A Series of Unfortunate Events: Season 1: The Reptile Room: Part Two","2017-01-14"
"Big Hero 6","2017-01-14"
"A Series of Unfortunate Events: Season 1: The Reptile Room: Part One","2017-01-14"
"The Amazing Spider-Man","2017-01-14"
"A Series of Unfortunate Events: Season 1: The Bad Beginning: Part Two","2017-01-14"
"White Collar: Season 2: Company Man","2017-01-14"
"White Collar: Season 2: Prisoner's Dilemma","2017-01-13"
"A Series of Unfortunate Events: Season 1: The Bad Beginning: Part One","2017-01-13"
"White Collar: Season 2: In the Red","2017-01-10"
"White Collar: Season 2: Unfinished Business","2017-01-10"
"White Collar: Season 2: By the Book","2017-01-10"
"Jurassic Park","2017-01-08"
"White Collar: Season 2: Copycat Caffrey","2017-01-07"
"Sherlock: Series 3: The Sign of Three","2017-01-05"
"Sherlock: Series 3: The Empty Hearse","2017-01-03"
"Sherlock: Series 2: The Reichenbach Fall","2017-01-02"
"Sherlock: Series 2: The Hounds of Baskerville","2017-01-02"
"Sherlock: Series 2: A Scandal in Belgravia","2017-01-02"
"Sleeping with Other People","2017-01-01"
"Diary of a Wimpy Kid: Dog Days","2016-12-31"
"Iron Man","2016-12-29"
"Trollhunters: Tales of Arcadia: Part 1: Becoming: Part 1","2016-12-29"
"The Wolverine","2016-12-28"
"Holes","2016-12-28"
"The Amazing Spider-Man 2","2016-12-28"
"Futurama: Season 3: I Dated a Robot","2016-12-27"
"Thor","2016-12-26"
"This Is the End","2016-12-26"
"Futurama: Season 3: Insane in the Mainframe","2016-12-26"
"Pitch Perfect","2016-12-18"
"Futurama: Season 3: The Cyber House Rules","2016-12-18"
"Futurama: Season 3: The Luck of the Fryrish","2016-12-18"
"Archer: Season 1: Skorpio","2016-12-18"
"Archer: Season 1: Honeypot","2016-12-18"
"Archer: Season 1: Killing Utne","2016-12-18"
"Futurama: Season 3: The Birdbot of Ice-catraz","2016-12-18"
"Futurama: Season 3: Bendless Love","2016-12-17"
"Archer: Season 1: Diversity Hire","2016-12-17"
"Archer: Season 1: Training Day","2016-12-17"
"Archer: Season 1: Pilot: Mole Hunt","2016-12-17"
"Futurama: Season 3: Amazon Women in the Mood","2016-12-16"
"Futurama: Season 3: That's Lobstertainment!","2016-12-16"
"Mean Girls","2016-12-16"
"Futurama: Season 3: The Day the Earth Stood Stupid","2016-12-16"
"Futurama: Season 3: Time Keeps on Slipping","2016-12-16"
"Futurama: Season 3: Bendin' in the Wind","2016-12-16"
"Futurama: Season 4: 30% Iron Chef","2016-12-15"
"Futurama: Season 4: Anthology of Interest: Part 2","2016-12-15"
"Futurama: Season 3: The Cryonic Woman","2016-12-15"
"Futurama: Season 3: The Honking","2016-12-15"
"Futurama: Season 3: War Is the H-Word","2016-12-15"
"Futurama: Season 6: Into the Wild Green Yonder","2016-12-15"
"Futurama: Season 6: Bender's Game","2016-12-15"
"Futurama: Season 6: The Beast with a Billion Backs","2016-12-15"
"Futurama: Season 6: Bender's Big Score","2016-12-14"
"Futurama: Season 5: The Devil's Hands Are Idle Playthings","2016-12-14"
